draw_id,intercept,age_centered_40,sex_2,high_acuity_proxy,fever_or_temp,tachycardia_burden,seed
159,-2.6851305377047008,0.039795760145008366,0.30356357400042128,1.6537131094240849,0.37010253220292577,0.21679442296066151,20260504
160,-2.683269477133241,0.039953983090684132,0.17090436796160957,1.5659377796379756,0.17907341046974151,0.24285258573652999,20260504
161,-2.7408520755655319,0.042483681081960351,0.27636182094327855,1.5481500719576373,0.088368912951806183,0.2698305206228423,20260504
162,-2.6847286743476642,0.042206072041249224,0.23446972137819944,1.4846484616854263,0.027505843264130664,0.2589286865888405,20260504
163,-2.6804641506156313,0.042475786447239518,0.20021873191955056,1.4863273443105971,0.24499372052180879,0.22796264052512857,20260504
164,-2.6918771102276984,0.042738286523022077,0.27484764295856234,1.4088080531422347,0.16485096141235023,0.27936451504927384,20260504
165,-2.7562404295149263,0.042869853614389906,0.20453837873243769,1.5592149833143223,0.16381958630778493,0.25569254818941667,20260504
166,-2.6761097460783865,0.041841856279113923,0.24469179253376463,1.4509550344797666,0.29585443784916954,0.24745762766513243,20260504
167,-2.6206007888995115,0.041121406539650344,0.26863785048042532,1.4920026109401678,0.29021853791690022,0.23697054244832313,20260504
168,-2.6986735681960359,0.042736104930819682,0.1979470208531891,1.4510293943991068,0.30989488947454635,0.22102127347654382,20260504
169,-2.7202352491182356,0.043301407337735152,0.23799805652823838,1.4322149761901235,0.031714476639249728,0.27083040683124321,20260504
170,-2.6207088172318542,0.041396212145919702,0.21088322259006789,1.3959660817601467,0.085386355702194702,0.28111349706012934,20260504
171,-2.7124635101043961,0.043434189466422191,0.21287910570894392,1.497436272595948,0.13615377503486928,0.26669816637267357,20260504
172,-2.7720919871581993,0.042830057788980552,0.28599495105709299,1.3882797275457668,0.062107185414233448,0.29956264888206918,20260504
173,-2.6961071379066244,0.044836052149515589,0.27747983867815923,1.4650166833746854,0.35269663241120974,0.22382072652318954,20260504
174,-2.5984294432258483,0.038094354350275784,0.24905320967983957,1.6054801847062996,0.019930846396541302,0.23158080643412182,20260504
175,-2.648296378472867,0.0396594421609653,0.24915424019843588,1.610648985800248,0.090808841266628124,0.27582802788336175,20260504
176,-2.6816930767407081,0.039763954147245949,0.095988025556050238,1.4884667590978482,0.07638086743725761,0.27512093148499056,20260504
177,-2.6343859015528146,0.040028826602344796,0.19071049823157848,1.5672116905884232,-0.0085323611457004678,0.27027503373480977,20260504
178,-2.6590272445673429,0.043890358428151865,0.21965370781588708,1.3952141775108984,0.14444104234750044,0.23289440272254591,20260504
179,-2.7312781113558979,0.042904016454539361,0.19909569450959758,1.4314084918178627,0.0076237176905973592,0.23428865206126764,20260504
180,-2.5746306825994147,0.040404629699356619,0.18924257332764211,1.471635937470654,0.016720019656398244,0.23950909550197061,20260504
181,-2.6419855695252923,0.041655230443179377,0.21546215549649608,1.5210271941115878,0.20252598426979784,0.26157105999704744,20260504
182,-2.7319121712039656,0.044152081220960787,0.28146349181238028,1.5899096789061846,0.12207763234079161,0.2279155823816004,20260504
183,-2.6201854541445448,0.038983050918791805,0.24407988604355008,1.6007804551961802,0.12168052186874417,0.25250333250026802,20260504
184,-2.7630662807099662,0.039671239200174541,0.23390116790182228,1.6277073701484723,0.29175133652699137,0.25010457063000413,20260504
185,-2.6431047890484463,0.042069394537574432,0.19564528003028958,1.4145831444878747,0.14928108027386464,0.23945200947016659,20260504
186,-2.6324643210731953,0.042583498463116251,0.26403650974487464,1.5359755866079783,-0.00389745431949437,0.25081003614519948,20260504
187,-2.6925707753440054,0.044888777433869952,0.29715108217946473,1.6001330045135251,0.12726338553451588,0.25275019245577185,20260504
188,-2.7005545215669513,0.040554369527515281,0.17237400276117523,1.4326458749275244,0.20893816980931287,0.2795475113162651,20260504
189,-2.614694411092465,0.039728185932109528,0.25896529794588347,1.4897595293966692,0.24552826878956008,0.25461145790618833,20260504
190,-2.5836683550765427,0.038421711677447644,0.21144248747382205,1.466558873320587,0.34549592494443548,0.24176860647300458,20260504
191,-2.7048587198352836,0.043505223704648259,0.28140309802444308,1.4791839463931462,0.14715180666135866,0.27077721069138494,20260504
192,-2.6672749661168713,0.041114861046180007,0.21444732111609549,1.4624571485288045,0.22590994860370339,0.25346921838790049,20260504
193,-2.7146089644485465,0.041485387987690435,0.2671958044603453,1.523715099083601,0.019051295716767863,0.23878910491790864,20260504
194,-2.6319907786872507,0.042024255723341918,0.23027141080199001,1.5605613855057598,0.16006659404624901,0.2295766306182434,20260504
195,-2.6873063256620697,0.039023929912346142,0.2471712300356422,1.4313803101419267,0.26822070142563492,0.2458660874695604,20260504
196,-2.6730699439496175,0.039796655803021004,0.13095610708546829,1.4844463906530982,0.14291042526733766,0.27264304689011182,20260504
197,-2.6533495181814497,0.039644533201480925,0.18530785225928725,1.5350987581365843,0.23031727054217521,0.2241740008517431,20260504
198,-2.7270340092810152,0.043967728845003703,0.19231967756921814,1.4281327034580487,0.23905301835105702,0.25769639626281021,20260504
199,-2.7320383563898858,0.041844750207995537,0.24645062728118519,1.5310207621414593,0.049178675447384634,0.25966651475098923,20260504
200,-2.7613547202406399,0.042812604676147635,0.25728271219436583,1.4300347997901595,0.20567824079228686,0.24230398819074492,20260504
201,-2.7452745377173078,0.040928411658039295,0.26519535735675809,1.5930290680960892,0.33342786519837603,0.26000859471684418,20260504
202,-2.6477411860466069,0.040052584573024214,0.19086958127960818,1.6261729095566406,0.12510075170012108,0.23059098952723822,20260504
203,-2.6919882076044681,0.041006240974438113,0.23846320830646461,1.5982447664976871,0.37354763550105669,0.24042132079496956,20260504
204,-2.5765714395615467,0.042628425436565115,0.21967427912984877,1.3812131055793451,-0.084119750344760186,0.2680484776557116,20260504
205,-2.8053997739937682,0.042155599699283189,0.33728934711630637,1.608741504120961,0.28807776162133469,0.23591854697277093,20260504
206,-2.596233526148052,0.041812855775569223,0.24477973934241276,1.4615977085675067,0.16799973325908887,0.27025208505640597,20260504
207,-2.6557163797800389,0.039318908847841012,0.26818040833896883,1.4872973441208881,-0.020054990850632198,0.25023125472449648,20260504
208,-2.7051799952690874,0.040839078851771612,0.19348530518932133,1.5271975286046999,0.082475900480216954,0.2370601903869079,20260504
209,-2.6000883478849852,0.041249257874788441,0.24987121146855909,1.5784574738127595,0.18067146546732099,0.23410390134128478,20260504
210,-2.7509771202674913,0.041764554303233552,0.26510611684037688,1.4241027925386831,0.13535858057583697,0.25571144886144903,20260504
211,-2.8184349176474415,0.041245351944436855,0.29729981940446859,1.5658604035193373,0.38995065256547967,0.21765991892759784,20260504
212,-2.7728077950104884,0.04632392642737574,0.28030931411654952,1.3397301958798593,-0.25160808330587037,0.27939393575593735,20260504
213,-2.6645958675593993,0.042418625108027123,0.2321533972806375,1.4126177780332356,0.14411509251242757,0.22211266728191403,20260504
214,-2.5988735801509577,0.042331219502960878,0.23748146776715773,1.5484783913144096,0.32880728166449136,0.23715698392998416,20260504
215,-2.6099307845928457,0.038794105459615633,0.24704787195100866,1.6112598729086594,0.18841884963990924,0.24766386607267943,20260504
216,-2.670757709882948,0.039507637077222824,0.30957959965176252,1.504077625902102,0.33306359928320928,0.21659442728387135,20260504
